Dataset Name;Image Name;Characteristics [Organism];Term Source 1 REF;Term Source 1 Accession;Characteristics [Cell Line];Term Source 2 REF;Term Source 2 Accession;Comment [Cell Line];Characteristics [Cell Cycle Phase];Term Source 3 REF;Term Source 3 Accession;Experimental Condition [Sister Chromatid Labelling];Experimental Condition [Genome Editing];Experimental Condition [ # fill in];Comment [Gene Identifier];Comment [Gene Symbol];Comment [Gene Annotation Comments];Assay Name;Source Name;Image File;Comment [Image File Path];Comment [Image File Type];Channels;Processed Data File
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #3.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_3;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #3.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #4.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_4;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #4.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #5.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_5;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #5.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #6.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_6;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #6.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #7.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_7;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #7.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #8.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_8;1802_wapl_dep_sor_si_16nm_rep1_pos1-8 #8.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #1.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_9;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #1.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #2.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_10;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #2.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #3.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_11;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #3.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #4.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_12;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #4.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #5.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_13;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #5.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #6.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_14;1802_wapl_dep_sor_si_16nm_rep1_pos14-18 #6.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos19.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_15;1802_wapl_dep_sor_si_16nm_rep1_pos19.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos20.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_16;1802_wapl_dep_sor_si_16nm_rep1_pos20.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos21.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_17;1802_wapl_dep_sor_si_16nm_rep1_pos21.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos9-13 #1.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_18;1802_wapl_dep_sor_si_16nm_rep1_pos9-13 #1.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos9-13 #2.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_19;1802_wapl_dep_sor_si_16nm_rep1_pos9-13 #2.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos9-13 #3.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_20;1802_wapl_dep_sor_si_16nm_rep1_pos9-13 #3.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos9-13 #4.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_21;1802_wapl_dep_sor_si_16nm_rep1_pos9-13 #4.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep1_pos9-13 #5.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_22;1802_wapl_dep_sor_si_16nm_rep1_pos9-13 #5.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos1-3 #1.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_23;1802_wapl_dep_sor_si_16nm_rep2_pos1-3 #1.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos1-3 #2.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_24;1802_wapl_dep_sor_si_16nm_rep2_pos1-3 #2.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos1-3 #3.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_25;1802_wapl_dep_sor_si_16nm_rep2_pos1-3 #3.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos12-15 #1.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_26;1802_wapl_dep_sor_si_16nm_rep2_pos12-15 #1.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos12-15 #2.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_27;1802_wapl_dep_sor_si_16nm_rep2_pos12-15 #2.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos12-15 #3.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_28;1802_wapl_dep_sor_si_16nm_rep2_pos12-15 #3.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos12-15 #4.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_29;1802_wapl_dep_sor_si_16nm_rep2_pos12-15 #4.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #1.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_30;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #1.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #2.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_31;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #2.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #3.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_32;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #3.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #4.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_33;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #4.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #5.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_34;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #5.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #6.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_35;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #6.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_16nm;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #7.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl_dep_16nm_sor_sirna;ENSG00000146670, ENSG00000062650;SORORIN/CDCA5, WAPL;;measure_nuclear_sororin_levels;wapl_dep_16nm_sor_sirna_field_36;1802_wapl_dep_sor_si_16nm_rep2_pos16-23 #7.tif;idr_upload/images/experiment5/nuclear_sororin_levels/wapl_dep_16nm_sor_sirna;processed;hoechst, scc1, sororin;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
