Dataset Name;Image Name;Characteristics [Organism];Term Source 1 REF;Term Source 1 Accession;Characteristics [Cell Line];Term Source 2 REF;Term Source 2 Accession;Comment [Cell Line];Characteristics [Cell Cycle Phase];Term Source 3 REF;Term Source 3 Accession;Experimental Condition [Sister Chromatid Labelling];Experimental Condition [Genome Editing];Experimental Condition [ # fill in];Comment [Gene Identifier];Comment [Gene Symbol];Comment [Gene Annotation Comments];Assay Name;Source Name;Image File;Comment [Image File Path];Comment [Image File Type];Channels;Processed Data File
CTRL_G2;220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-08-18.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_21;220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-08-18.czi #2.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_22;220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #1.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_23;220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #2.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #3.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_24;220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #3.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #4.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_25;220211_5389_2096_c2_rep2_ctrl_hemi_g2_zoom4_8-09-19.czi #4.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-122-124.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_26;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-122-124.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-122-125.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_27;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-122-125.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_28;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #1.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_29;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #2.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #3.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_30;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #3.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #4.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_31;220405_2096_ctrl_dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-123.czi #4.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-135.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_32;220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-135.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-02-128-130.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_33;220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-02-128-130.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-04-131.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_34;220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-04-131.czi #1.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-04-131.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_35;220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-04-131.czi #2.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
CTRL_G2;220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-05-132-133.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;ctrl_g2_wapl-dtag_one_sister;ENSG00000164754;RAD21/SCC1;;sister_chromatid_labelling;ctrl_g2_wapl-dtag_one_sister_cell_36;220405_2096_ctrl_dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-05-132-133.tif_registered.tif;idr_upload/images/experiment2/ctrl_g2_wapl_dtag/ctrl_g2_wapl-dtag_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-01-46-47.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_1;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-01-46-47.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-50.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-02-50.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-03-51.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_3;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-03-51.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt, idr0000_experiment2_processed_axis_organisation.txt, idr0000_experiment2_processed_mean_curves.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-05-35-36.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_4;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-05-35-36.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-05-35-37.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_5;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-05-35-37.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-05-35-38.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_6;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-05-35-38.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_7;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #1.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt, idr0000_experiment2_processed_axis_organisation.txt, idr0000_experiment2_processed_mean_curves.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_8;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-06-40.czi #2.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt, idr0000_experiment2_processed_axis_organisation.txt, idr0000_experiment2_processed_mean_curves.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-07-41-43.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_9;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-07-41-43.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt, idr0000_experiment2_processed_axis_organisation.txt, idr0000_experiment2_processed_mean_curves.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-08-44.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_10;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-08-44.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_G2;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-09-45.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_11;220211_5389_2096_c1_rep1_wapl_dep_on_hemi_g2_zoom4_8-09-45.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt, idr0000_experiment2_processed_axis_organisation.txt, idr0000_experiment2_processed_mean_curves.txt
WAPL_G2;220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-52.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_12;220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-03-52.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt, idr0000_experiment2_processed_axis_organisation.txt, idr0000_experiment2_processed_mean_curves.txt
WAPL_G2;220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-53.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_13;220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-05-53.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_G2;220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-06-54.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_dep_g2_(wapl-dtag)_one_sister;ENSG00000062650, ENSG00000164754;WAPL, RAD21/SCC1;;sister_chromatid_labelling;wapl_dep_g2_(wapl-dtag)_one_sister_cell_14;220211_5389_2096_c1_rep2_wapl_dep_on_hemi_g2_zoom4_8-06-54.tif_registered.tif;idr_upload/images/experiment2/wapl_dep_g2_fig2b/wapl_dep_g2_(wapl-dtag)_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
